q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,175.455128,131.154777,44.300351000000006,208978421.729782+116741.013257i,3.664445-0.001255i
0.02,155.715814,116.401548,39.31426599999999,208978421.729782+116741.013257i,3.664445-0.001255i
0.04,110.323038,82.481011,27.842027,208978421.729782+116741.013257i,3.664445-0.001255i
0.06,65.571009,49.053073,16.517936000000006,208978421.729782+116741.013257i,3.664445-0.001255i
0.08,36.016787,26.99257,9.024217,208978421.729782+116741.013257i,3.664445-0.001255i
0.1,20.232491,15.219519,5.0129719999999995,208978421.729782+116741.013257i,3.664445-0.001255i
0.12,12.023409,9.09718,2.9262289999999993,208978421.729782+116741.013257i,3.664445-0.001255i
0.14,7.590894,5.788495,1.8023989999999994,208978421.729782+116741.013257i,3.664445-0.001255i
0.16,5.095966,3.923103,1.172863,208978421.729782+116741.013257i,3.664445-0.001255i
0.18,3.402934,2.653743,0.7491910000000002,208978421.729782+116741.013257i,3.664445-0.001255i
0.2,2.049687,1.635774,0.413913,208978421.729782+116741.013257i,3.664445-0.001255i
0.22,1.080507,0.904533,0.17597400000000007,208978421.729782+116741.013257i,3.664445-0.001255i
0.24,0.586863,0.530632,0.05623100000000003,208978421.729782+116741.013257i,3.664445-0.001255i
0.26,0.44614,0.422859,0.023280999999999996,208978421.729782+116741.013257i,3.664445-0.001255i
0.28,0.427474,0.408035,0.01943900000000004,208978421.729782+116741.013257i,3.664445-0.001255i
0.3,0.403836,0.390442,0.013393999999999961,208978421.729782+116741.013257i,3.664445-0.001255i
0.32,0.352069,0.351892,1.7700000000003824e-4,208978421.729782+116741.013257i,3.664445-0.001255i
0.34,0.277245,0.295758,-0.018513,208978421.729782+116741.013257i,3.664445-0.001255i
0.36,0.214571,0.248625,-0.034054,208978421.729782+116741.013257i,3.664445-0.001255i
0.38,0.191423,0.231235,-0.039811999999999986,208978421.729782+116741.013257i,3.664445-0.001255i
0.4,0.18979,0.230122,-0.04033200000000001,208978421.729782+116741.013257i,3.664445-0.001255i
0.42,0.189667,0.230176,-0.04050899999999999,208978421.729782+116741.013257i,3.664445-0.001255i
0.44,0.186964,0.228126,-0.041162000000000004,208978421.729782+116741.013257i,3.664445-0.001255i
0.46,0.176092,0.219781,-0.043689000000000006,208978421.729782+116741.013257i,3.664445-0.001255i
0.48,0.160713,0.208082,-0.047368999999999994,208978421.729782+116741.013257i,3.664445-0.001255i
0.5,0.149848,0.199878,-0.05002999999999999,208978421.729782+116741.013257i,3.664445-0.001255i
