q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,174.979838,105.17751,69.802328,476207725.587845+269615.641588i,2.394074-0.000812i
0.02,150.234398,90.32734,59.90705799999999,476207725.587845+269615.641588i,2.394074-0.000812i
0.04,96.543608,58.102243,38.441365000000005,476207725.587845+269615.641588i,2.394074-0.000812i
0.06,49.380526,29.785899,19.594627000000003,476207725.587845+269615.641588i,2.394074-0.000812i
0.08,22.782066,13.806849,8.975217,476207725.587845+269615.641588i,2.394074-0.000812i
0.1,10.530964,6.440049,4.090915000000001,476207725.587845+269615.641588i,2.394074-0.000812i
0.12,4.826013,3.003642,1.8223709999999995,476207725.587845+269615.641588i,2.394074-0.000812i
0.14,2.25492,1.449911,0.8050089999999999,476207725.587845+269615.641588i,2.394074-0.000812i
0.16,1.308624,0.875995,0.43262900000000004,476207725.587845+269615.641588i,2.394074-0.000812i
0.18,1.05874,0.723636,0.33510400000000007,476207725.587845+269615.641588i,2.394074-0.000812i
0.2,0.940672,0.650604,0.290068,476207725.587845+269615.641588i,2.394074-0.000812i
0.22,0.779459,0.551594,0.22786499999999998,476207725.587845+269615.641588i,2.394074-0.000812i
0.24,0.644375,0.46908300000000003,0.175292,476207725.587845+269615.641588i,2.394074-0.000812i
0.26,0.519287,0.393392,0.12589500000000003,476207725.587845+269615.641588i,2.394074-0.000812i
0.28,0.373081,0.305573,0.06750800000000001,476207725.587845+269615.641588i,2.394074-0.000812i
0.3,0.276544,0.247635,0.028909000000000018,476207725.587845+269615.641588i,2.394074-0.000812i
0.32,0.257561,0.23621,0.02135099999999998,476207725.587845+269615.641588i,2.394074-0.000812i
0.34,0.250452,0.232033,0.01841900000000002,476207725.587845+269615.641588i,2.394074-0.000812i
0.36,0.214077,0.210153,0.003923999999999983,476207725.587845+269615.641588i,2.394074-0.000812i
0.38,0.177942,0.188294,-0.010352,476207725.587845+269615.641588i,2.394074-0.000812i
0.4,0.162375,0.178862,-0.016487,476207725.587845+269615.641588i,2.394074-0.000812i
0.42,0.154677,0.174083,-0.01940599999999998,476207725.587845+269615.641588i,2.394074-0.000812i
0.44,0.153249,0.173062,-0.019812999999999997,476207725.587845+269615.641588i,2.394074-0.000812i
0.46,0.151613,0.172129,-0.020516000000000006,476207725.587845+269615.641588i,2.394074-0.000812i
0.48,0.134278,0.161874,-0.02759599999999998,476207725.587845+269615.641588i,2.394074-0.000812i
0.5,0.111047,0.148068,-0.037021,476207725.587845+269615.641588i,2.394074-0.000812i
