q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,179.352881,81.834783,97.518098,129614660.881273+75276.813010i,1.306084-0.000469i
0.02,166.616099,76.031868,90.58423099999999,129614660.881273+75276.813010i,1.306084-0.000469i
0.04,133.936424,61.147026,72.78939799999999,129614660.881273+75276.813010i,1.306084-0.000469i
0.06,94.174005,43.047884,51.12612099999999,129614660.881273+75276.813010i,1.306084-0.000469i
0.08,59.508036,27.287715,32.220321,129614660.881273+75276.813010i,1.306084-0.000469i
0.1,35.557888,16.420876,19.137012,129614660.881273+75276.813010i,1.306084-0.000469i
0.12,21.269316,9.952907,11.316409,129614660.881273+75276.813010i,1.306084-0.000469i
0.14,12.827998,6.132637,6.695360999999999,129614660.881273+75276.813010i,1.306084-0.000469i
0.16,7.312664,3.625149,3.687515,129614660.881273+75276.813010i,1.306084-0.000469i
0.18,3.641331,1.943786,1.697545,129614660.881273+75276.813010i,1.306084-0.000469i
0.2,1.576085,0.990145,0.5859399999999999,129614660.881273+75276.813010i,1.306084-0.000469i
0.22,0.746652,0.602095,0.14455699999999994,129614660.881273+75276.813010i,1.306084-0.000469i
0.24,0.564602,0.512855,0.0517470000000001,129614660.881273+75276.813010i,1.306084-0.000469i
0.26,0.568917,0.511206,0.05771099999999996,129614660.881273+75276.813010i,1.306084-0.000469i
0.28,0.5708,0.510261,0.06053900000000001,129614660.881273+75276.813010i,1.306084-0.000469i
0.3,0.535673,0.493994,0.041678999999999966,129614660.881273+75276.813010i,1.306084-0.000469i
0.32,0.461718,0.460993,7.250000000000312e-4,129614660.881273+75276.813010i,1.306084-0.000469i
0.34,0.363669,0.417,-0.05333099999999996,129614660.881273+75276.813010i,1.306084-0.000469i
0.36,0.277944,0.378024,-0.10008,129614660.881273+75276.813010i,1.306084-0.000469i
0.38,0.232189,0.356819,-0.12462999999999999,129614660.881273+75276.813010i,1.306084-0.000469i
0.4,0.220387,0.351099,-0.130712,129614660.881273+75276.813010i,1.306084-0.000469i
0.42,0.21863,0.350178,-0.131548,129614660.881273+75276.813010i,1.306084-0.000469i
0.44,0.213138,0.347684,-0.134546,129614660.881273+75276.813010i,1.306084-0.000469i
0.46,0.204567,0.343802,-0.139235,129614660.881273+75276.813010i,1.306084-0.000469i
0.48,0.195013,0.339498,-0.14448500000000003,129614660.881273+75276.813010i,1.306084-0.000469i
0.5,0.182212,0.333805,-0.151593,129614660.881273+75276.813010i,1.306084-0.000469i
