q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,170.09432,105.70904,64.38528000000001,20150559.534891+9974.624478i,2.743243-0.000899i
0.02,163.226285,101.453335,61.772949999999994,20150559.534891+9974.624478i,2.743243-0.000899i
0.04,144.167415,89.643635,54.52378,20150559.534891+9974.624478i,2.743243-0.000899i
0.06,117.02905,72.827416,44.201634,20150559.534891+9974.624478i,2.743243-0.000899i
0.08,87.141471,54.307745,32.833726,20150559.534891+9974.624478i,2.743243-0.000899i
0.1,59.447649,37.148116,22.299532999999997,20150559.534891+9974.624478i,2.743243-0.000899i
0.12,37.261788,23.402954,13.858834000000002,20150559.534891+9974.624478i,2.743243-0.000899i
0.14,21.789073,13.819492,7.969580999999998,20150559.534891+9974.624478i,2.743243-0.000899i
0.16,12.428035,8.024633,4.403402,20150559.534891+9974.624478i,2.743243-0.000899i
0.18,7.55505,5.010992,2.5440579999999997,20150559.534891+9974.624478i,2.743243-0.000899i
0.2,5.367213,3.659646,1.7075669999999996,20150559.534891+9974.624478i,2.743243-0.000899i
0.22,4.454491,3.095473,1.3590179999999998,20150559.534891+9974.624478i,2.743243-0.000899i
0.24,3.988791,2.804984,1.1838069999999998,20150559.534891+9974.624478i,2.743243-0.000899i
0.26,3.619285,2.571635,1.04765,20150559.534891+9974.624478i,2.743243-0.000899i
0.28,3.255083,2.340736,0.9143469999999998,20150559.534891+9974.624478i,2.743243-0.000899i
0.3,2.887475,2.108554,0.778921,20150559.534891+9974.624478i,2.743243-0.000899i
0.32,2.511348,1.872934,0.6384139999999998,20150559.534891+9974.624478i,2.743243-0.000899i
0.34,2.122264,1.631229,0.4910349999999999,20150559.534891+9974.624478i,2.743243-0.000899i
0.36,1.734447,1.391633,0.3428140000000002,20150559.534891+9974.624478i,2.743243-0.000899i
0.38,1.38208,1.174457,0.2076229999999999,20150559.534891+9974.624478i,2.743243-0.000899i
0.4,1.100568,1.000956,0.09961200000000003,20150559.534891+9974.624478i,2.743243-0.000899i
0.42,0.90559,0.880564,0.025025999999999993,20150559.534891+9974.624478i,2.743243-0.000899i
0.44,0.786334,0.806664,-0.02033000000000007,20150559.534891+9974.624478i,2.743243-0.000899i
0.46,0.715008,0.762284,-0.047275999999999985,20150559.534891+9974.624478i,2.743243-0.000899i
0.48,0.662818,0.729817,-0.06699900000000003,20150559.534891+9974.624478i,2.743243-0.000899i
0.5,0.611276,0.697927,-0.08665099999999992,20150559.534891+9974.624478i,2.743243-0.000899i
