q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,179.352881,108.095395,71.257486,129614660.881273+75276.813010i,2.284629-0.000821i
0.02,166.616099,100.419167,66.19693199999999,129614660.881273+75276.813010i,2.284629-0.000821i
0.04,133.936424,80.729158,53.20726599999999,129614660.881273+75276.813010i,2.284629-0.000821i
0.06,94.174005,56.787199,37.38680599999999,129614660.881273+75276.813010i,2.284629-0.000821i
0.08,59.508036,35.939288,23.568748,129614660.881273+75276.813010i,2.284629-0.000821i
0.1,35.557888,21.564385,13.993502999999997,129614660.881273+75276.813010i,2.284629-0.000821i
0.12,21.269316,13.008409,8.260907,129614660.881273+75276.813010i,2.284629-0.000821i
0.14,12.827998,7.954868,4.873129999999999,129614660.881273+75276.813010i,2.284629-0.000821i
0.16,7.312664,4.637906,2.6747579999999997,129614660.881273+75276.813010i,2.284629-0.000821i
0.18,3.641331,2.413761,1.22757,129614660.881273+75276.813010i,2.284629-0.000821i
0.2,1.576085,1.152263,0.4238219999999999,129614660.881273+75276.813010i,2.284629-0.000821i
0.22,0.746652,0.638942,0.10770999999999997,129614660.881273+75276.813010i,2.284629-0.000821i
0.24,0.564602,0.520893,0.043709,129614660.881273+75276.813010i,2.284629-0.000821i
0.26,0.568917,0.518711,0.05020599999999997,129614660.881273+75276.813010i,2.284629-0.000821i
0.28,0.5708,0.517461,0.053339000000000025,129614660.881273+75276.813010i,2.284629-0.000821i
0.3,0.535673,0.495943,0.03972999999999993,129614660.881273+75276.813010i,2.284629-0.000821i
0.32,0.461718,0.452288,0.009429999999999994,129614660.881273+75276.813010i,2.284629-0.000821i
0.34,0.363669,0.394094,-0.03042499999999998,129614660.881273+75276.813010i,2.284629-0.000821i
0.36,0.277944,0.342535,-0.06459099999999995,129614660.881273+75276.813010i,2.284629-0.000821i
0.38,0.232189,0.314484,-0.08229499999999998,129614660.881273+75276.813010i,2.284629-0.000821i
0.4,0.220387,0.306918,-0.08653100000000002,129614660.881273+75276.813010i,2.284629-0.000821i
0.42,0.21863,0.305699,-0.08706900000000001,129614660.881273+75276.813010i,2.284629-0.000821i
0.44,0.213138,0.3024,-0.08926200000000001,129614660.881273+75276.813010i,2.284629-0.000821i
0.46,0.204567,0.297265,-0.092698,129614660.881273+75276.813010i,2.284629-0.000821i
0.48,0.195013,0.291572,-0.096559,129614660.881273+75276.813010i,2.284629-0.000821i
0.5,0.182212,0.284041,-0.10182899999999998,129614660.881273+75276.813010i,2.284629-0.000821i
