q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,175.455128,88.872782,86.582346,208978421.729782+116741.013257i,1.679425-0.000575i
0.02,155.715814,78.886752,76.829062,208978421.729782+116741.013257i,1.679425-0.000575i
0.04,110.323038,55.926933,54.396105,208978421.729782+116741.013257i,1.679425-0.000575i
0.06,65.571009,33.30054,32.270469000000006,208978421.729782+116741.013257i,1.679425-0.000575i
0.08,36.016787,18.368431,17.648356,208978421.729782+116741.013257i,1.679425-0.000575i
0.1,20.232491,10.399597,9.832894,208978421.729782+116741.013257i,1.679425-0.000575i
0.12,12.023409,6.255564,5.7678449999999994,208978421.729782+116741.013257i,1.679425-0.000575i
0.14,7.590894,4.016012,3.5748819999999997,208978421.729782+116741.013257i,1.679425-0.000575i
0.16,5.095966,2.753383,2.342583,208978421.729782+116741.013257i,1.679425-0.000575i
0.18,3.402934,1.89419,1.508744,208978421.729782+116741.013257i,1.679425-0.000575i
0.2,2.049687,1.205157,0.84453,208978421.729782+116741.013257i,1.679425-0.000575i
0.22,1.080507,0.710201,0.37030600000000014,208978421.729782+116741.013257i,1.679425-0.000575i
0.24,0.586863,0.457119,0.12974400000000003,208978421.729782+116741.013257i,1.679425-0.000575i
0.26,0.44614,0.38417,0.06196999999999997,208978421.729782+116741.013257i,1.679425-0.000575i
0.28,0.427474,0.374137,0.05333700000000002,208978421.729782+116741.013257i,1.679425-0.000575i
0.3,0.403836,0.362228,0.04160799999999998,208978421.729782+116741.013257i,1.679425-0.000575i
0.32,0.352069,0.336135,0.015934000000000004,208978421.729782+116741.013257i,1.679425-0.000575i
0.34,0.277245,0.29814,-0.020894999999999997,208978421.729782+116741.013257i,1.679425-0.000575i
0.36,0.214571,0.266236,-0.05166499999999996,208978421.729782+116741.013257i,1.679425-0.000575i
0.38,0.191423,0.254465,-0.06304199999999999,208978421.729782+116741.013257i,1.679425-0.000575i
0.4,0.18979,0.253712,-0.063922,208978421.729782+116741.013257i,1.679425-0.000575i
0.42,0.189667,0.253749,-0.064082,208978421.729782+116741.013257i,1.679425-0.000575i
0.44,0.186964,0.252361,-0.06539700000000001,208978421.729782+116741.013257i,1.679425-0.000575i
0.46,0.176092,0.246713,-0.07062099999999999,208978421.729782+116741.013257i,1.679425-0.000575i
0.48,0.160713,0.238794,-0.07808100000000001,208978421.729782+116741.013257i,1.679425-0.000575i
0.5,0.149848,0.233241,-0.083393,208978421.729782+116741.013257i,1.679425-0.000575i
