q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,179.352881,209.143693,-29.790812000000017,129614660.881273+75276.813010i,8.572205-0.003079i
0.02,166.616099,194.270456,-27.654357000000005,129614660.881273+75276.813010i,8.572205-0.003079i
0.04,133.936424,156.119667,-22.183243000000004,129614660.881273+75276.813010i,8.572205-0.003079i
0.06,94.174005,109.730424,-15.556419000000005,129614660.881273+75276.813010i,8.572205-0.003079i
0.08,59.508036,69.336118,-9.828082000000002,129614660.881273+75276.813010i,8.572205-0.003079i
0.1,35.557888,41.483723,-5.925834999999999,129614660.881273+75276.813010i,8.572205-0.003079i
0.12,21.269316,24.905912,-3.636596000000001,129614660.881273+75276.813010i,8.572205-0.003079i
0.14,12.827998,15.114317,-2.2863190000000007,129614660.881273+75276.813010i,8.572205-0.003079i
0.16,7.312664,8.687469,-1.3748050000000003,129614660.881273+75276.813010i,8.572205-0.003079i
0.18,3.641331,4.37803,-0.7366989999999998,129614660.881273+75276.813010i,8.572205-0.003079i
0.2,1.576085,1.933787,-0.35770199999999996,129614660.881273+75276.813010i,8.572205-0.003079i
0.22,0.746652,0.939191,-0.19253900000000002,129614660.881273+75276.813010i,8.572205-0.003079i
0.24,0.564602,0.710464,-0.14586199999999994,129614660.881273+75276.813010i,8.572205-0.003079i
0.26,0.568917,0.706236,-0.13731899999999997,129614660.881273+75276.813010i,8.572205-0.003079i
0.28,0.5708,0.703814,-0.13301400000000008,129614660.881273+75276.813010i,8.572205-0.003079i
0.3,0.535673,0.66212,-0.1264470000000001,129614660.881273+75276.813010i,8.572205-0.003079i
0.32,0.461718,0.577536,-0.11581800000000003,129614660.881273+75276.813010i,8.572205-0.003079i
0.34,0.363669,0.464781,-0.10111199999999998,129614660.881273+75276.813010i,8.572205-0.003079i
0.36,0.277944,0.364882,-0.08693799999999996,129614660.881273+75276.813010i,8.572205-0.003079i
0.38,0.232189,0.310532,-0.07834299999999997,129614660.881273+75276.813010i,8.572205-0.003079i
0.4,0.220387,0.295873,-0.075486,129614660.881273+75276.813010i,8.572205-0.003079i
0.42,0.21863,0.293511,-0.07488100000000003,129614660.881273+75276.813010i,8.572205-0.003079i
0.44,0.213138,0.287118,-0.07397999999999999,129614660.881273+75276.813010i,8.572205-0.003079i
0.46,0.204567,0.277169,-0.072602,129614660.881273+75276.813010i,8.572205-0.003079i
0.48,0.195013,0.266138,-0.071125,129614660.881273+75276.813010i,8.572205-0.003079i
0.5,0.182212,0.251547,-0.06933500000000001,129614660.881273+75276.813010i,8.572205-0.003079i
