q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,68.945112,205.610541,-136.66542900000002,151327.981233+63.759362i,65.695724-0.002535i
0.02,68.68988,204.825337,-136.13545699999997,151327.981233+63.759362i,65.695724-0.002535i
0.04,67.929686,202.4869,-134.557214,151327.981233+63.759362i,65.695724-0.002535i
0.06,66.680846,198.646154,-131.965308,151327.981233+63.759362i,65.695724-0.002535i
0.08,64.969928,193.386018,-128.41609,151327.981233+63.759362i,65.695724-0.002535i
0.1,62.832854,186.818564,-123.98571000000001,151327.981233+63.759362i,65.695724-0.002535i
0.12,60.31369,179.081226,-118.76753599999998,151327.981233+63.759362i,65.695724-0.002535i
0.14,57.463197,170.332231,-112.869034,151327.981233+63.759362i,65.695724-0.002535i
0.16,54.337185,160.745443,-106.40825799999999,151327.981233+63.759362i,65.695724-0.002535i
0.18,50.994769,150.504866,-99.510097,151327.981233+63.759362i,65.695724-0.002535i
0.2,47.496572,139.799018,-92.30244599999999,151327.981233+63.759362i,65.695724-0.002535i
0.22,43.902974,128.815423,-84.91244900000001,151327.981233+63.759362i,65.695724-0.002535i
0.24,40.272458,117.735419,-77.46296099999999,151327.981233+63.759362i,65.695724-0.002535i
0.26,36.660114,106.729494,-70.06938,151327.981233+63.759362i,65.695724-0.002535i
0.28,33.116364,95.953284,-62.83692,151327.981233+63.759362i,65.695724-0.002535i
0.3,29.685933,85.544363,-55.858430000000006,151327.981233+63.759362i,65.695724-0.002535i
0.32,26.407087,75.619903,-49.21281599999999,151327.981233+63.759362i,65.695724-0.002535i
0.34,23.311163,66.275209,-42.964046,151327.981233+63.759362i,65.695724-0.002535i
0.36,20.422368,57.583144,-37.160776,151327.981233+63.759362i,65.695724-0.002535i
0.38,17.757841,49.594377,-31.836536000000002,151327.981233+63.759362i,65.695724-0.002535i
0.4,15.327952,42.338354,-27.010402000000003,151327.981233+63.759362i,65.695724-0.002535i
0.42,13.136794,35.824917,-22.688122999999997,151327.981233+63.759362i,65.695724-0.002535i
0.44,11.182837,30.046393,-18.863556,151327.981233+63.759362i,65.695724-0.002535i
0.46,9.45969,24.98006,-15.520370000000002,151327.981233+63.759362i,65.695724-0.002535i
0.48,7.95694,20.590811,-12.633871,151327.981233+63.759362i,65.695724-0.002535i
0.5,6.661011,16.833907,-10.172896,151327.981233+63.759362i,65.695724-0.002535i
