q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,174.979838,137.950775,37.02906300000001,476207725.587845+269615.641588i,4.121234-0.001398i
0.02,150.234398,118.465578,31.768820000000005,476207725.587845+269615.641588i,4.121234-0.001398i
0.04,96.543608,76.182398,20.36121,476207725.587845+269615.641588i,4.121234-0.001398i
0.06,49.380526,39.02797,10.352556,476207725.587845+269615.641588i,4.121234-0.001398i
0.08,22.782066,18.061546,4.7205200000000005,476207725.587845+269615.641588i,4.121234-0.001398i
0.1,10.530964,8.395424,2.1355400000000007,476207725.587845+269615.641588i,4.121234-0.001398i
0.12,4.826013,3.886447,0.9395659999999997,476207725.587845+269615.641588i,4.121234-0.001398i
0.14,2.25492,1.847766,0.4071539999999998,476207725.587845+269615.641588i,4.121234-0.001398i
0.16,1.308624,1.09472,0.2139040000000001,476207725.587845+269615.641588i,4.121234-0.001398i
0.18,1.05874,0.894806,0.16393400000000002,476207725.587845+269615.641588i,4.121234-0.001398i
0.2,0.940672,0.798981,0.1416909999999999,476207725.587845+269615.641588i,4.121234-0.001398i
0.22,0.779459,0.669066,0.11039299999999996,476207725.587845+269615.641588i,4.121234-0.001398i
0.24,0.644375,0.560803,0.08357199999999998,476207725.587845+269615.641588i,4.121234-0.001398i
0.26,0.519287,0.461487,0.057800000000000074,476207725.587845+269615.641588i,4.121234-0.001398i
0.28,0.373081,0.346258,0.026822999999999986,476207725.587845+269615.641588i,4.121234-0.001398i
0.3,0.276544,0.270236,0.006308000000000036,476207725.587845+269615.641588i,4.121234-0.001398i
0.32,0.257561,0.255245,0.0023159999999999847,476207725.587845+269615.641588i,4.121234-0.001398i
0.34,0.250452,0.249764,6.879999999999942e-4,476207725.587845+269615.641588i,4.121234-0.001398i
0.36,0.214077,0.221056,-0.006979000000000013,476207725.587845+269615.641588i,4.121234-0.001398i
0.38,0.177942,0.192374,-0.014432,476207725.587845+269615.641588i,4.121234-0.001398i
0.4,0.162375,0.179998,-0.017623,476207725.587845+269615.641588i,4.121234-0.001398i
0.42,0.154677,0.173727,-0.019049999999999984,476207725.587845+269615.641588i,4.121234-0.001398i
0.44,0.153249,0.172388,-0.019139000000000017,476207725.587845+269615.641588i,4.121234-0.001398i
0.46,0.151613,0.171163,-0.019550000000000012,476207725.587845+269615.641588i,4.121234-0.001398i
0.48,0.134278,0.157708,-0.02342999999999998,476207725.587845+269615.641588i,4.121234-0.001398i
0.5,0.111047,0.139592,-0.028544999999999987,476207725.587845+269615.641588i,4.121234-0.001398i
