q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,175.455128,172.039842,3.415286000000009,208978421.729782+116741.013257i,6.309105-0.002161i
0.02,155.715814,152.679992,3.035821999999996,208978421.729782+116741.013257i,6.309105-0.002161i
0.04,110.323038,108.16794,2.1550979999999953,208978421.729782+116741.013257i,6.309105-0.002161i
0.06,65.571009,64.302299,1.2687099999999987,208978421.729782+116741.013257i,6.309105-0.002161i
0.08,36.016787,35.353517,0.6632700000000042,208978421.729782+116741.013257i,6.309105-0.002161i
0.1,20.232491,19.904391,0.32809999999999917,208978421.729782+116741.013257i,6.309105-0.002161i
0.12,12.023409,11.870382,0.1530269999999998,208978421.729782+116741.013257i,6.309105-0.002161i
0.14,7.590894,7.528577,0.06231699999999929,208978421.729782+116741.013257i,6.309105-0.002161i
0.16,5.095966,5.080727,0.015238999999999336,208978421.729782+116741.013257i,6.309105-0.002161i
0.18,3.402934,3.415015,-0.012080999999999786,208978421.729782+116741.013257i,6.309105-0.002161i
0.2,2.049687,2.07919,-0.029503000000000057,208978421.729782+116741.013257i,6.309105-0.002161i
0.22,1.080507,1.119623,-0.03911599999999993,208978421.729782+116741.013257i,6.309105-0.002161i
0.24,0.586863,0.628974,-0.04211100000000001,208978421.729782+116741.013257i,6.309105-0.002161i
0.26,0.44614,0.487549,-0.04140900000000003,208978421.729782+116741.013257i,6.309105-0.002161i
0.28,0.427474,0.468096,-0.04062199999999999,208978421.729782+116741.013257i,6.309105-0.002161i
0.3,0.403836,0.44501,-0.041174000000000044,208978421.729782+116741.013257i,6.309105-0.002161i
0.32,0.352069,0.394422,-0.042352999999999974,208978421.729782+116741.013257i,6.309105-0.002161i
0.34,0.277245,0.320761,-0.043516,208978421.729782+116741.013257i,6.309105-0.002161i
0.36,0.214571,0.258911,-0.04433999999999999,208978421.729782+116741.013257i,6.309105-0.002161i
0.38,0.191423,0.236091,-0.044667999999999985,208978421.729782+116741.013257i,6.309105-0.002161i
0.4,0.18979,0.234631,-0.04484100000000002,208978421.729782+116741.013257i,6.309105-0.002161i
0.42,0.189667,0.234702,-0.04503499999999999,208978421.729782+116741.013257i,6.309105-0.002161i
0.44,0.186964,0.232012,-0.045048000000000005,208978421.729782+116741.013257i,6.309105-0.002161i
0.46,0.176092,0.221061,-0.04496900000000001,208978421.729782+116741.013257i,6.309105-0.002161i
0.48,0.160713,0.205709,-0.04499600000000001,208978421.729782+116741.013257i,6.309105-0.002161i
0.5,0.149848,0.194943,-0.045094999999999996,208978421.729782+116741.013257i,6.309105-0.002161i
