q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,174.979838,84.964823,90.015015,476207725.587845+269615.641588i,1.560951-0.000530i
0.02,150.234398,72.974564,77.259834,476207725.587845+269615.641588i,1.560951-0.000530i
0.04,96.543608,46.955518,49.58809000000001,476207725.587845+269615.641588i,1.560951-0.000530i
0.06,49.380526,24.092459,25.288067,476207725.587845+269615.641588i,1.560951-0.000530i
0.08,22.782066,11.190725,11.591341,476207725.587845+269615.641588i,1.560951-0.000530i
0.1,10.530964,5.242656,5.288308000000001,476207725.587845+269615.641588i,1.560951-0.000530i
0.12,4.826013,2.468047,2.357966,476207725.587845+269615.641588i,1.560951-0.000530i
0.14,2.25492,1.21354,1.0413799999999998,476207725.587845+269615.641588i,1.560951-0.000530i
0.16,1.308624,0.750152,0.558472,476207725.587845+269615.641588i,1.560951-0.000530i
0.18,1.05874,0.627134,0.43160600000000005,476207725.587845+269615.641588i,1.560951-0.000530i
0.2,0.940672,0.568168,0.37250399999999995,476207725.587845+269615.641588i,1.560951-0.000530i
0.22,0.779459,0.488225,0.291234,476207725.587845+269615.641588i,1.560951-0.000530i
0.24,0.644375,0.421604,0.22277100000000005,476207725.587845+269615.641588i,1.560951-0.000530i
0.26,0.519287,0.36049,0.15879700000000008,476207725.587845+269615.641588i,1.560951-0.000530i
0.28,0.373081,0.289584,0.08349699999999999,476207725.587845+269615.641588i,1.560951-0.000530i
0.3,0.276544,0.242804,0.03374000000000002,476207725.587845+269615.641588i,1.560951-0.000530i
0.32,0.257561,0.233579,0.023981999999999976,476207725.587845+269615.641588i,1.560951-0.000530i
0.34,0.250452,0.230206,0.020246000000000014,476207725.587845+269615.641588i,1.560951-0.000530i
0.36,0.214077,0.21254,0.0015369999999999828,476207725.587845+269615.641588i,1.560951-0.000530i
0.38,0.177942,0.194891,-0.01694900000000002,476207725.587845+269615.641588i,1.560951-0.000530i
0.4,0.162375,0.187275,-0.024900000000000005,476207725.587845+269615.641588i,1.560951-0.000530i
0.42,0.154677,0.183417,-0.028739999999999988,476207725.587845+269615.641588i,1.560951-0.000530i
0.44,0.153249,0.182593,-0.02934400000000001,476207725.587845+269615.641588i,1.560951-0.000530i
0.46,0.151613,0.181839,-0.030226000000000003,476207725.587845+269615.641588i,1.560951-0.000530i
0.48,0.134278,0.173559,-0.03928099999999998,476207725.587845+269615.641588i,1.560951-0.000530i
0.5,0.111047,0.162412,-0.051364999999999994,476207725.587845+269615.641588i,1.560951-0.000530i
