q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,170.09432,166.336158,3.7581619999999987,20150559.534891+9974.624478i,6.818040-0.002234i
0.02,163.226285,159.624073,3.60221199999998,20150559.534891+9974.624478i,6.818040-0.002234i
0.04,144.167415,140.997848,3.1695670000000007,20150559.534891+9974.624478i,6.818040-0.002234i
0.06,117.02905,114.475354,2.553696000000002,20150559.534891+9974.624478i,6.818040-0.002234i
0.08,87.141471,85.266182,1.875288999999995,20150559.534891+9974.624478i,6.818040-0.002234i
0.1,59.447649,58.202065,1.245584000000001,20150559.534891+9974.624478i,6.818040-0.002234i
0.12,37.261788,36.523235,0.7385530000000031,20150559.534891+9974.624478i,6.818040-0.002234i
0.14,21.789073,21.408225,0.38084799999999674,20150559.534891+9974.624478i,6.818040-0.002234i
0.16,12.428035,12.268591,0.1594439999999988,20150559.534891+9974.624478i,6.818040-0.002234i
0.18,7.55505,7.515483,0.03956699999999991,20150559.534891+9974.624478i,6.818040-0.002234i
0.2,5.367213,5.384145,-0.016932000000000613,20150559.534891+9974.624478i,6.818040-0.002234i
0.22,4.454491,4.494333,-0.039842000000000155,20150559.534891+9974.624478i,6.818040-0.002234i
0.24,3.988791,4.036175,-0.04738400000000009,20150559.534891+9974.624478i,6.818040-0.002234i
0.26,3.619285,3.668137,-0.04885200000000012,20150559.534891+9974.624478i,6.818040-0.002234i
0.28,3.255083,3.303964,-0.048881000000000174,20150559.534891+9974.624478i,6.818040-0.002234i
0.3,2.887475,2.937767,-0.050292000000000225,20150559.534891+9974.624478i,6.818040-0.002234i
0.32,2.511348,2.566147,-0.05479900000000004,20150559.534891+9974.624478i,6.818040-0.002234i
0.34,2.122264,2.184931,-0.06266700000000025,20150559.534891+9974.624478i,6.818040-0.002234i
0.36,1.734447,1.807042,-0.07259499999999997,20150559.534891+9974.624478i,6.818040-0.002234i
0.38,1.38208,1.464513,-0.08243299999999998,20150559.534891+9974.624478i,6.818040-0.002234i
0.4,1.100568,1.190867,-0.09029899999999991,20150559.534891+9974.624478i,6.818040-0.002234i
0.42,0.90559,1.000985,-0.09539500000000001,20150559.534891+9974.624478i,6.818040-0.002234i
0.44,0.786334,0.884429,-0.09809500000000004,20150559.534891+9974.624478i,6.818040-0.002234i
0.46,0.715008,0.814434,-0.09942600000000001,20150559.534891+9974.624478i,6.818040-0.002234i
0.48,0.662818,0.763227,-0.10040899999999997,20150559.534891+9974.624478i,6.818040-0.002234i
0.5,0.611276,0.71293,-0.10165399999999991,20150559.534891+9974.624478i,6.818040-0.002234i
