q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,186.836133,201.314995,-14.47886200000002,9348486.699692+7481.619320i,6.972417-0.002799i
0.02,182.772539,196.977775,-14.205236000000014,9348486.699692+7481.619320i,6.972417-0.002799i
0.04,171.06382,184.476958,-13.413138000000004,9348486.699692+7481.619320i,6.972417-0.002799i
0.06,153.069864,165.254177,-12.184313000000003,9348486.699692+7481.619320i,6.972417-0.002799i
0.08,130.789167,141.429784,-10.64061700000002,9348486.699692+7481.619320i,6.972417-0.002799i
0.1,106.520472,115.445961,-8.925488999999999,9348486.699692+7481.619320i,6.972417-0.002799i
0.12,82.49886,89.682259,-7.1833990000000085,9348486.699692+7481.619320i,6.972417-0.002799i
0.14,60.58076,66.121825,-5.541065000000003,9348486.699692+7481.619320i,6.972417-0.002799i
0.16,42.035025,46.128663,-4.093638000000006,9348486.699692+7481.619320i,6.972417-0.002799i
0.18,27.467648,30.365383,-2.897735000000001,9348486.699692+7481.619320i,6.972417-0.002799i
0.2,16.874663,18.846256,-1.9715929999999986,9348486.699692+7481.619320i,6.972417-0.002799i
0.22,9.790211,11.091428,-1.3012170000000012,9348486.699692+7481.619320i,6.972417-0.002799i
0.24,5.481305,6.331585,-0.8502799999999997,9348486.699692+7481.619320i,6.972417-0.002799i
0.26,3.139653,3.710871,-0.571218,9348486.699692+7481.619320i,6.972417-0.002799i
0.28,2.0321,2.447272,-0.4151720000000001,9348486.699692+7481.619320i,6.972417-0.002799i
0.3,1.589693,1.928884,-0.339191,9348486.699692+7481.619320i,6.972417-0.002799i
0.32,1.43465,1.744713,-0.310063,9348486.699692+7481.619320i,6.972417-0.002799i
0.34,1.359396,1.664422,-0.305026,9348486.699692+7481.619320i,6.972417-0.002799i
0.36,1.279128,1.5894,-0.3102719999999999,9348486.699692+7481.619320i,6.972417-0.002799i
0.38,1.179037,1.497419,-0.31838200000000016,9348486.699692+7481.619320i,6.972417-0.002799i
0.4,1.071379,1.397107,-0.325728,9348486.699692+7481.619320i,6.972417-0.002799i
0.42,0.969318,1.299832,-0.3305140000000001,9348486.699692+7481.619320i,6.972417-0.002799i
0.44,0.877024,1.208727,-0.3317030000000001,9348486.699692+7481.619320i,6.972417-0.002799i
0.46,0.790812,1.119531,-0.3287190000000001,9348486.699692+7481.619320i,6.972417-0.002799i
0.48,0.704862,1.026406,-0.32154399999999994,9348486.699692+7481.619320i,6.972417-0.002799i
0.5,0.616332,0.927228,-0.31089600000000006,9348486.699692+7481.619320i,6.972417-0.002799i
