q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,175.455128,76.600869,98.854259,208978421.729782+116741.013257i,1.246081-0.000427i
0.02,155.715814,67.999837,87.715977,208978421.729782+116741.013257i,1.246081-0.000427i
0.04,110.323038,48.224394,62.098644,208978421.729782+116741.013257i,1.246081-0.000427i
0.06,65.571009,28.736134,36.834875000000004,208978421.729782+116741.013257i,1.246081-0.000427i
0.08,36.016787,15.875011,20.141776,208978421.729782+116741.013257i,1.246081-0.000427i
0.1,20.232491,9.011402,11.221089,208978421.729782+116741.013257i,1.246081-0.000427i
0.12,12.023409,5.44212,6.581288999999999,208978421.729782+116741.013257i,1.246081-0.000427i
0.14,7.590894,3.513179,4.0777149999999995,208978421.729782+116741.013257i,1.246081-0.000427i
0.16,5.095966,2.425668,2.670298,208978421.729782+116741.013257i,1.246081-0.000427i
0.18,3.402934,1.68564,1.717294,208978421.729782+116741.013257i,1.246081-0.000427i
0.2,2.049687,1.092171,0.957516,208978421.729782+116741.013257i,1.246081-0.000427i
0.22,1.080507,0.665862,0.41464500000000015,208978421.729782+116741.013257i,1.246081-0.000427i
0.24,0.586863,0.447881,0.13898200000000005,208978421.729782+116741.013257i,1.246081-0.000427i
0.26,0.44614,0.38505,0.06108999999999998,208978421.729782+116741.013257i,1.246081-0.000427i
0.28,0.427474,0.376408,0.051066,208978421.729782+116741.013257i,1.246081-0.000427i
0.3,0.403836,0.366151,0.03768499999999997,208978421.729782+116741.013257i,1.246081-0.000427i
0.32,0.352069,0.343676,0.00839300000000004,208978421.729782+116741.013257i,1.246081-0.000427i
0.34,0.277245,0.310951,-0.03370599999999996,208978421.729782+116741.013257i,1.246081-0.000427i
0.36,0.214571,0.283472,-0.06890099999999999,208978421.729782+116741.013257i,1.246081-0.000427i
0.38,0.191423,0.273334,-0.08191100000000001,208978421.729782+116741.013257i,1.246081-0.000427i
0.4,0.18979,0.272686,-0.082896,208978421.729782+116741.013257i,1.246081-0.000427i
0.42,0.189667,0.272717,-0.08304999999999998,208978421.729782+116741.013257i,1.246081-0.000427i
0.44,0.186964,0.271522,-0.084558,208978421.729782+116741.013257i,1.246081-0.000427i
0.46,0.176092,0.266657,-0.09056499999999998,208978421.729782+116741.013257i,1.246081-0.000427i
0.48,0.160713,0.259837,-0.09912399999999999,208978421.729782+116741.013257i,1.246081-0.000427i
0.5,0.149848,0.255053,-0.10520499999999997,208978421.729782+116741.013257i,1.246081-0.000427i
