q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,179.352881,93.189318,86.163563,129614660.881273+75276.813010i,1.696003-0.000609i
0.02,166.616099,86.576087,80.04001199999999,129614660.881273+75276.813010i,1.696003-0.000609i
0.04,133.936424,69.612731,64.32369299999999,129614660.881273+75276.813010i,1.696003-0.000609i
0.06,94.174005,48.986231,45.187774,129614660.881273+75276.813010i,1.696003-0.000609i
0.08,59.508036,31.025318,28.482718,129614660.881273+75276.813010i,1.696003-0.000609i
0.1,35.557888,18.641037,16.916850999999998,129614660.881273+75276.813010i,1.696003-0.000609i
0.12,21.269316,11.269884,9.999432,129614660.881273+75276.813010i,1.696003-0.000609i
0.14,12.827998,6.916152,5.911845999999999,129614660.881273+75276.813010i,1.696003-0.000609i
0.16,7.312664,4.05852,3.254144,129614660.881273+75276.813010i,1.696003-0.000609i
0.18,3.641331,2.142372,1.4989590000000002,129614660.881273+75276.813010i,1.696003-0.000609i
0.2,1.576085,1.055564,0.520521,129614660.881273+75276.813010i,1.696003-0.000609i
0.22,0.746652,0.613328,0.133324,129614660.881273+75276.813010i,1.696003-0.000609i
0.24,0.564602,0.511626,0.05297600000000002,129614660.881273+75276.813010i,1.696003-0.000609i
0.26,0.568917,0.509746,0.059170999999999974,129614660.881273+75276.813010i,1.696003-0.000609i
0.28,0.5708,0.50867,0.06213000000000002,129614660.881273+75276.813010i,1.696003-0.000609i
0.3,0.535673,0.490131,0.04554199999999997,129614660.881273+75276.813010i,1.696003-0.000609i
0.32,0.461718,0.452521,0.00919700000000001,129614660.881273+75276.813010i,1.696003-0.000609i
0.34,0.363669,0.402386,-0.038717,129614660.881273+75276.813010i,1.696003-0.000609i
0.36,0.277944,0.357967,-0.08002299999999996,129614660.881273+75276.813010i,1.696003-0.000609i
0.38,0.232189,0.333801,-0.10161200000000001,129614660.881273+75276.813010i,1.696003-0.000609i
0.4,0.220387,0.327283,-0.10689599999999999,129614660.881273+75276.813010i,1.696003-0.000609i
0.42,0.21863,0.326232,-0.10760200000000003,129614660.881273+75276.813010i,1.696003-0.000609i
0.44,0.213138,0.32339,-0.11025200000000002,129614660.881273+75276.813010i,1.696003-0.000609i
0.46,0.204567,0.318966,-0.11439900000000003,129614660.881273+75276.813010i,1.696003-0.000609i
0.48,0.195013,0.314061,-0.11904799999999999,129614660.881273+75276.813010i,1.696003-0.000609i
0.5,0.182212,0.307574,-0.125362,129614660.881273+75276.813010i,1.696003-0.000609i
