q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,174.979838,61.461128,113.51871,476207725.587845+269615.641588i,0.814843-0.000276i
0.02,150.234398,52.799214,97.43518399999999,476207725.587845+269615.641588i,0.814843-0.000276i
0.04,96.543608,34.002726,62.540882,476207725.587845+269615.641588i,0.814843-0.000276i
0.06,49.380526,17.486165,31.894361000000004,476207725.587845+269615.641588i,0.814843-0.000276i
0.08,22.782066,8.165789,14.616277,476207725.587845+269615.641588i,0.814843-0.000276i
0.1,10.530964,3.868829,6.662135000000001,476207725.587845+269615.641588i,0.814843-0.000276i
0.12,4.826013,1.864416,2.9615969999999994,476207725.587845+269615.641588i,0.814843-0.000276i
0.14,2.25492,0.958145,1.2967749999999998,476207725.587845+269615.641588i,0.814843-0.000276i
0.16,1.308624,0.623388,0.685236,476207725.587845+269615.641588i,0.814843-0.000276i
0.18,1.05874,0.534518,0.524222,476207725.587845+269615.641588i,0.814843-0.000276i
0.2,0.940672,0.49192,0.44875199999999993,476207725.587845+269615.641588i,0.814843-0.000276i
0.22,0.779459,0.434168,0.345291,476207725.587845+269615.641588i,0.814843-0.000276i
0.24,0.644375,0.386041,0.258334,476207725.587845+269615.641588i,0.814843-0.000276i
0.26,0.519287,0.341891,0.17739600000000005,476207725.587845+269615.641588i,0.814843-0.000276i
0.28,0.373081,0.290667,0.08241399999999999,476207725.587845+269615.641588i,0.814843-0.000276i
0.3,0.276544,0.256873,0.019670999999999994,476207725.587845+269615.641588i,0.814843-0.000276i
0.32,0.257561,0.250209,0.00735199999999997,476207725.587845+269615.641588i,0.814843-0.000276i
0.34,0.250452,0.247772,0.0026800000000000157,476207725.587845+269615.641588i,0.814843-0.000276i
0.36,0.214077,0.23501,-0.020933000000000007,476207725.587845+269615.641588i,0.814843-0.000276i
0.38,0.177942,0.22226,-0.044318000000000024,476207725.587845+269615.641588i,0.814843-0.000276i
0.4,0.162375,0.216758,-0.054383000000000015,476207725.587845+269615.641588i,0.814843-0.000276i
0.42,0.154677,0.213971,-0.059293999999999986,476207725.587845+269615.641588i,0.814843-0.000276i
0.44,0.153249,0.213376,-0.060127000000000014,476207725.587845+269615.641588i,0.814843-0.000276i
0.46,0.151613,0.212831,-0.061217999999999995,476207725.587845+269615.641588i,0.814843-0.000276i
0.48,0.134278,0.20685,-0.072572,476207725.587845+269615.641588i,0.814843-0.000276i
0.5,0.111047,0.198797,-0.08775,476207725.587845+269615.641588i,0.814843-0.000276i
