q_inverse_angstroms,intensity_debye,intensity_prop,intensity_diff,weight_debye,weight_prop
0,186.836133,157.795336,29.040796999999998,9348486.699692+7481.619320i,4.273467-0.001716i
0.02,182.772539,154.40099,28.371548999999987,9348486.699692+7481.619320i,4.273467-0.001716i
0.04,171.06382,144.617742,26.446078,9348486.699692+7481.619320i,4.273467-0.001716i
0.06,153.069864,129.573827,23.496037,9348486.699692+7481.619320i,4.273467-0.001716i
0.08,130.789167,110.928649,19.860518,9348486.699692+7481.619320i,4.273467-0.001716i
0.1,106.520472,90.593483,15.926988999999992,9348486.699692+7481.619320i,4.273467-0.001716i
0.12,82.49886,70.430586,12.068273999999988,9348486.699692+7481.619320i,4.273467-0.001716i
0.14,60.58076,51.991986,8.588774,9348486.699692+7481.619320i,4.273467-0.001716i
0.16,42.035025,36.345163,5.689861999999998,9348486.699692+7481.619320i,4.273467-0.001716i
0.18,27.467648,24.008683,3.458964999999999,9348486.699692+7481.619320i,4.273467-0.001716i
0.2,16.874663,14.993714,1.880949000000001,9348486.699692+7481.619320i,4.273467-0.001716i
0.22,9.790211,8.924718,0.865492999999999,9348486.699692+7481.619320i,4.273467-0.001716i
0.24,5.481305,5.199624,0.28168099999999985,9348486.699692+7481.619320i,4.273467-0.001716i
0.26,3.139653,3.14863,-0.00897699999999979,9348486.699692+7481.619320i,4.273467-0.001716i
0.28,2.0321,2.159726,-0.12762600000000024,9348486.699692+7481.619320i,4.273467-0.001716i
0.3,1.589693,1.754032,-0.164339,9348486.699692+7481.619320i,4.273467-0.001716i
0.32,1.43465,1.609898,-0.17524800000000007,9348486.699692+7481.619320i,4.273467-0.001716i
0.34,1.359396,1.547062,-0.1876659999999999,9348486.699692+7481.619320i,4.273467-0.001716i
0.36,1.279128,1.488348,-0.20921999999999996,9348486.699692+7481.619320i,4.273467-0.001716i
0.38,1.179037,1.416364,-0.23732700000000007,9348486.699692+7481.619320i,4.273467-0.001716i
0.4,1.071379,1.337859,-0.26647999999999983,9348486.699692+7481.619320i,4.273467-0.001716i
0.42,0.969318,1.26173,-0.292412,9348486.699692+7481.619320i,4.273467-0.001716i
0.44,0.877024,1.190431,-0.313407,9348486.699692+7481.619320i,4.273467-0.001716i
0.46,0.790812,1.120625,-0.329813,9348486.699692+7481.619320i,4.273467-0.001716i
0.48,0.704862,1.047745,-0.34288299999999994,9348486.699692+7481.619320i,4.273467-0.001716i
0.5,0.616332,0.970127,-0.35379499999999997,9348486.699692+7481.619320i,4.273467-0.001716i
